Slide_No,State,District,Slide_Name,NH_SH_Location,Latitude,Longitude,Material_Involved,Movement_Type,History,Occurrence_Date,Occurrence_Year,event_date,event_year,event_month,landslide_event,rainfall_mm,rainfall_3day_mm,soil_moisture
ASM/DH/83G04/2022-23/016,Assam,Dima Hasao,Kana Basti Slide 1,"Kana Basti, Haflong",25.15859,93.01292,Debris,Slide,14 May 2022,2022-05-14,2022.0,2022-05-14,2022,5,1,30.9,67.9,0.509
ASM/DH/83G04/2022-23/017,Assam,Dima Hasao,Kana Basti Slide 2,"Kana Basti, Haflong",25.16023,93.01084,Debris,Slide,14 May 2022,2022-05-14,2022.0,2022-05-14,2022,5,1,30.9,67.9,0.509
ASM/DH/83G04/2022-23/021,Assam,Dima Hasao,Moulhoi Slide 1,"Gilgal Veng, Moulhoi, Haflong",25.17623,93.01326,Debris,Slide,14 May 2022,2022-05-14,2022.0,2022-05-14,2022,5,1,30.9,67.9,0.509
ASM/DH/83G04/2022-23/023,Assam,Dima Hasao,Disgao Raji Slide,"Disgao Raji, Haflong",25.17136,93.01102,Debris,Slide,14 May 2022,2022-05-14,2022.0,2022-05-14,2022,5,1,30.9,67.9,0.509
ASM/DH/83G04/2022-23/025,Assam,Dima Hasao,Tularam Raji Slide 2,"Tularam Raji, Haflong",25.16804,93.02503,Debris,Slide,14 May 2022,2022-05-14,2022.0,2022-05-14,2022,5,1,30.9,67.9,0.509
ASM/DH/83G04/2022-23/027,Assam,Dima Hasao,Mahadev Tilla Slide 1,"Mahadev Tilla, Haflong",25.15556,93.021583,Debris,Slide,14 May 2022,2022-05-14,2022.0,2022-05-14,2022,5,1,30.9,67.9,0.509
ASM/DH/83G04/2022-23/044,Assam,Dima Hasao,Tularam Raji Slide 3,"Tularam Raji, Haflong",25.168083,93.024922,Earth,Slide,14 May 2022,2022-05-14,2022.0,2022-05-14,2022,5,1,30.9,67.9,0.509
ASM/DH/83G04/2022-23/047,Assam,Dima Hasao,Natun Basti Slide 5,"Natun Basti, Haflong",25.162667,93.009806,Debris,Slide,14 May 2022,2022-05-14,2022.0,2022-05-14,2022,5,1,30.9,67.9,0.509
ASM/DH/83G04/2022-23/014,Assam,Dima Hasao,South Bagetar Slide 1,South Bagetar,25.16736,93.00953,Debris,Slide,15 May 2022,2022-05-15,2022.0,2022-05-15,2022,5,1,12.2,61.3,0.5
ASM/DH/83G04/2022-23/022,Assam,Dima Hasao,Lower Haflong Slide 2,Lower Haflong,25.18919,93.02118,Debris,Slide,15 May 2022,2022-05-15,2022.0,2022-05-15,2022,5,1,12.2,61.3,0.5
ASM/DH/83G04/2022-23/026,Assam,Dima Hasao,Lower Songpijang Slide 1,"Lower Sonpijang, Haflong",25.158138,93.024778,Earth,Slide,15 May 2022,2022-05-15,2022.0,2022-05-15,2022,5,1,12.2,61.3,0.5
ASM/DH/83G04/2022-23/032,Assam,Dima Hasao,Moulhoi Slide 3,Moulhoi village,25.17483,93.019861,Debris,Slide,15 May 2022,2022-05-15,2022.0,2022-05-15,2022,5,1,12.2,61.3,0.5
ASM/DH/83G04/2022-23/030,Assam,Dima Hasao,Merryland Slide,Merryland colony,25.177416,93.00975,Debris,Slide,16 May 2022,2022-05-16,2022.0,2022-05-16,2022,5,1,,,
SKM/ES/78 A11/2022/TVP-I1,Sikkim,East Sikkim,Tashi view point-II(TVP-II),"NH-10, Gangtok-Mangan highway",27.37211111,88.61671944,Debris,Slide,29 May 2022,2022-05-29,2022.0,2022-05-29,2022,5,1,5.1,12.2,0.377
SK/ES/78 A07/Sherwani 02,Sikkim,East Sikkim,Sherwani 02,Singtam-Sherwani road,27.24297222,88.47055556,Debris,Slide,15 June 2022,2022-06-15,2022.0,2022-06-15,2022,6,1,56.4,107.2,0.435
ASM/DH/83G03/2023-24/004,Assam,Dima Hasao,Gunjung subsidence,Gunjung,25.316197,93.006158,Earth,Subsidence,16 June 2022,2022-06-16,2022.0,2022-06-16,2022,6,1,24.0,53.7,0.513
ASM/K(M)/78N16/2022-23/001,Assam,Kamrup (Metro),Upper Luitpur,Upper Luitpur,26.19322,91.77033,Earth,Slide,16 June 2022,2022-06-16,2022.0,2022-06-16,2022,6,1,37.6,96.2,0.511
ASM/K(M)/78N16/2022-23/003,Assam,Kamrup (Metro),Salbari,Near Noonmati bazaar road,26.1916,91.80361,Debris,Slide,16 June 2022,2022-06-16,2022.0,2022-06-16,2022,6,1,37.6,96.2,0.511
ASM/K(M)/78N16/2022-23/002,Assam,Kamrup (Metro),Anandanagar,Anandanagar,26.18789,91.79493,Earth,Slide,17 June 2022,2022-06-17,2022.0,2022-06-17,2022,6,1,71.9,146.0,0.51
MEG/SG/78K12/2022/03,Meghalaya,South Garo Hills,Baghmara along the road.,Bhagmara slide,25.21022222,90.63220278,Debris,Slide,17 June 2022,2022-06-17,2022.0,2022-06-17,2022,6,1,127.4,300.9,0.513
MH/RAI/47G/05/2022-23/01,Maharashtra,Raigad/Poladpur,Cholai Landslide,"Poladpur-Khed road (NH 66, erstwhile NH 17).",17.974175,73.46293333,Debris,Fall,5 July 2022,2022-07-05,2022.0,2022-07-05,2022,7,1,44.6,86.2,0.512
KA/Kodagu/48P11/2024/06,Karnataka,Kodagu,Kartoji-Made,NH-275 road,12.4244,75.6786,Debris,Slide,06 July 2022,2022-07-06,2022.0,2022-07-06,2022,7,1,40.7,191.6,0.512
TN/COIM/58A11/2022/3,Tamil Nadu,Coimbatore,Rottikadai Slide,Valparai-Iyyarpadi,10.36322167,76.98113,Debris,Slide,14 July 2022,2022-07-14,2022.0,2022-07-14,2022,7,1,48.7,104.5,0.429
UK/MussoorieKemptyfalls/53J/0 3/2021/02,Uttarakhand,Dehradun,,,30.418297,78.077244,Debris,Slide,14 July 2022,2022-07-14,2022.0,2022-07-14,2022,7,1,6.1,12.5,0.395
JK/DOD/43O16/2022/14,Jammu & Kashmir,Doda,--,Kahara,33.089997,75.861423,Debris,Flow (Flash flood),20 July 2022,2022-07-20,2022.0,2022-07-20,2022,7,1,0.5,1.0,0.299
TN/GUD/58A07/2022/06,Tamil Nadu,Nilgiri,Needle rock slide,Enroute to needle rock,11.4905,76.5275,Debris,Slide,27 July 2022,2022-07-27,2022.0,2022-07-27,2022,7,1,6.4,15.4,0.412
TN/GUD/58A07/2022/07,Tamil Nadu,Nilgiri,Gudular road slide,Gudalur,11.4905,76.5325,Debris,Slide,27 July 2022,2022-07-27,2022.0,2022-07-27,2022,7,1,13.0,16.5,0.415
TN/DD/2022/2,Tamil Nadu,Dindigul,Thandikudi LSD1,Thandikudi,10.30272,77.66003,Debris,Slide,29 July 2022,2022-07-29,2022.0,2022-07-29,2022,7,1,3.5,47.3,0.405
TN/NIL/58A11/2022/5,Tamil Nadu,Nilgiri,Emerald,Emerald,11.341462,76.633856,Debris,Slide,3 August 2022,2022-08-03,2022.0,2022-08-03,2022,8,1,27.6,64.5,0.428
TN/NIL/58A11/2022/6,Tamil Nadu,Nilgiri,Nerkandi Slide,Nerkandi Village,11.312808,76.625429,Debris,Slide,3 August 2022,2022-08-03,2022.0,2022-08-03,2022,8,1,40.4,109.8,0.428
TN/NIL/58A11/2022/7,Tamil Nadu,Nilgiri,New Attubail,New Attubail,11.30989722,76.62255833,Earth,Flow,3 August 2022,2022-08-03,2022.0,2022-08-03,2022,8,1,40.4,109.8,0.428
TN/COIM/58A11/2022/1,Tamil Nadu,Coimbatore,Hairpinbend-26,Aliayar to Attakatty ghat road section,10.43226139,76.98764083,Debris,Slide,4 August 2022,2022-08-04,2022.0,2022-08-04,2022,8,1,54.1,156.7,0.43
TN/COIM/58A11/2022/2,Tamil Nadu,Coimbatore,Hairpinbend-20,Aliayar to Attakatty ghat road section,10.43735917,76.98563194,Debris,Slide,4 August 2022,2022-08-04,2022.0,2022-08-04,2022,8,1,54.1,156.7,0.43
TN/DIN/58F12/2022/2,Tamil Nadu,Dindigul,Adukkam-18/6 km,Adukkam-Periyakulam road,10.22914722,77.55147528,Debris,Slide,4 August 2022,2022-08-04,2022.0,2022-08-04,2022,8,1,24.8,93.8,0.429
TN/DIN/58F12/2022/3,Tamil Nadu,Dindigul,Adukkam-18/10 km,Adukkam-Periyakulam road,10.22721806,77.55028417,Debris,Slide,4 August 2022,2022-08-04,2022.0,2022-08-04,2022,8,1,21.6,117.9,0.428
TN/DIN/58F12/2022/4,Tamil Nadu,Dindigul,Near Adukkam village,Adukkam-Periyakulam road,10.233872,77.552927,Rock,Slide,4 August 2022,2022-08-04,2022.0,2022-08-04,2022,8,1,24.8,93.8,0.429
TN/NIL/58A07/2022/4,Tamil Nadu,Nilgiri,Naduvattum,3 Km south of Naduvattum,11.48891,76.537294,Debris,Slide,5 August 2022,2022-08-05,2022.0,2022-08-05,2022,8,1,41.5,123.0,0.43
TN/NIL/58A07/2022/1,Tamil Nadu,Nilgiri,Nadu Gudalur,Pillayar Koil Street,11.497633,76.497433,Debris,Flow,18 August 2022,2022-08-18,2022.0,2022-08-18,2022,8,1,2.6,2.8,0.445
TN/NIL/58A11/2022/2,Tamil Nadu,Nilgiri,Nadu Gudalur NH slide,Nadu Gudalur NH slide,11.495153,76.516963,Debris,Subsidence,18 August 2022,2022-08-18,2022.0,2022-08-18,2022,8,1,4.7,6.3,0.381
TN/NIL/58A11/2022/3,Tamil Nadu,Nilgiri,Gudalur Government college,Gudalur college slide,11.492567,76.453354,Debris,Slide,18 August 2022,2022-08-18,2022.0,2022-08-18,2022,8,1,2.6,2.8,0.445
SKM/ES/78 A12/2022/Kitgolai,Sikkim,Pakyong,Kitgolai Landslide,SH-717,27.21391667,88.60833333,Debris,Slide,25 August 2022,2022-08-25,2022.0,2022-08-25,2022,8,1,0.2,5.1,0.365
TN/SAL/58I01/2022/4,Tamil Nadu,Salem,,Salem-Yercaud road Corridor,11.7501675,78.18769167,Debris,Slide,4 September 2022,2022-09-04,2022.0,2022-09-04,2022,9,1,27.1,35.6,0.406
TN/SAL/58I01/2022/5,Tamil Nadu,Salem,60 feet bridge,Salem-Yercaud road Corridor,11.75093778,78.18851,Debris cum rock,Flow/slide/Fall,4 September 2022,2022-09-04,2022.0,2022-09-04,2022,9,1,27.1,35.6,0.406
TN/SAL/58I01/2022/6,Tamil Nadu,Salem,,Salem-Yercaud road Corridor,11.76150028,78.188325,Rock cum Debris,Slide,4 September 2022,2022-09-04,2022.0,2022-09-04,2022,9,1,9.5,27.8,0.411
TN/SAL/58I01/2022/7,Tamil Nadu,Salem,,Salem-Yercaud road Corridor,11.76307472,78.18866333,Debris,Slide,4 September 2022,2022-09-04,2022.0,2022-09-04,2022,9,1,9.5,27.8,0.411
TN/SAL/58I01/2022/8,Tamil Nadu,Salem,,Salem-Yercaud road Corridor,11.76376111,78.18828694,Debris,Slide,4 September 2022,2022-09-04,2022.0,2022-09-04,2022,9,1,9.5,27.8,0.411
TN/SAL/58I012022/9,Tamil Nadu,Salem,,Salem-Yercaud road Corridor,11.7645275,78.18838167,Debris,Slide,4 September 2022,2022-09-04,2022.0,2022-09-04,2022,9,1,9.5,27.8,0.411
TN/SAL/58I02/2022/1,Tamil Nadu,Salem,,Salem-Yercaud road Corridor,11.74043917,78.18203667,Debris,Slide,4 September 2022,2022-09-04,2022.0,2022-09-04,2022,9,1,12.8,17.3,0.401
TN/SAL/58I02/2022/2,Tamil Nadu,Salem,,Salem-Yercaud road Corridor,11.74705472,78.185225,Debris,Slide,4 September 2022,2022-09-04,2022.0,2022-09-04,2022,9,1,27.1,35.6,0.406
TN/SAL/58I03/2022/3,Tamil Nadu,Salem,,Salem-Yercaud road Corridor,11.7484725,78.18662694,Debris/Rock,Slide/Fall,4 September 2022,2022-09-04,2022.0,2022-09-04,2022,9,1,27.1,35.6,0.406
TN/SAL/58I05/2022/10,Tamil Nadu,Salem,,Yarcaud-Kuppanur road section,11.77961444,78.27011667,Debris,Slide,4 September 2022,2022-09-04,2022.0,2022-09-04,2022,9,1,9.5,27.8,0.411
TN/SAL/58I05/2022/11,Tamil Nadu,Salem,Near Muniyappan Temple,Yarcaud-Kuppanur road section,11.77561444,78.270105,Debris,Slide,4 September 2022,2022-09-04,2022.0,2022-09-04,2022,9,1,9.5,27.8,0.411
TN/SAL/58I05/2022/12,Tamil Nadu,Salem,,Yarcaud-Kuppanur road section,11.77557639,78.26948667,Debris,Slide,4 September 2022,2022-09-04,2022.0,2022-09-04,2022,9,1,9.5,27.8,0.411
TN/DD/2022/1,Tamil Nadu,Dindigul,Pannaikadu-hairpinbend LSD,Paniikadu-tandikudi road,10.27456,77.61869,Debris,Slide,5 September 2022,2022-09-05,2022.0,2022-09-05,2022,9,1,2.9,23.9,0.404
NL/KOH/83K02/2022/002,Nagaland,Kohima,Meriema village landslide,Inside Meriema village,25.712031,94.089791,Weathered rock,Slide,12 September 2022,2022-09-12,2022.0,2022-09-12,2022,9,1,23.7,47.7,0.51
NL/KOH/83K02/2022/003,Nagaland,Kohima,Chiesema,Chiesema,25.7491204,94.0804548,Debris,Slide,25 September 2022,2022-09-25,2022.0,2022-09-25,2022,9,1,21.8,83.7,0.497
NL/KOH/83K02/2022/004,Nagaland,Kohima,New secretariat-Meriema road,New secretariat-Meriema road,25.7179491,94.0917724,Weathered rock,Slide,28 September 2022,2022-09-28,2022.0,2022-09-28,2022,9,1,15.9,52.7,0.498
NL/KOH/83G13/2022/006,Nagaland,Kohima,Piphema,NH29/Piphema,25.771451,93.907041,Debris,Slide,30 September 2022,2022-09-30,2022.0,2022-09-30,2022,9,1,5.0,39.8,0.499
SKM/ES/78 A12/2022/Basnettgaon,Sikkim,Pakyong,Basnettgaon Landslide.,Old Pakyong Airport Road,27.24883333,88.60191667,Debris,Slide,10 October 2022,2022-10-10,2022.0,2022-10-10,2022,10,1,31.4,95.2,0.428
NL/KOH/83G13/2022/005,Nagaland,Kohima,Piphema,NH29/Piphema,25.770055,93.937873,Debris,Slide,15 October 2022,2022-10-15,2022.0,2022-10-15,2022,10,1,2.4,12.0,0.496
TN/DD/2022/10,Tamil Nadu,Dindigul,KPDAI-SILVERCASCADE LSD2,Kodaikanal road,10.23826,77.50792,Debris,Slide,11 November 2022,2022-11-11,2022.0,2022-11-11,2022,11,1,37.2,48.2,0.427
TN/DD/2022/3,Tamil Nadu,Dindigul,Kilavayil slide2,Thandikudi,10.2543,77.33308,Debris,LSD,11 November 2022,2022-11-11,2022.0,2022-11-11,2022,11,1,34.5,47.8,0.427
TN/DD/2022/4,Tamil Nadu,Dindigul,mannavanur house LSD,Mannavanur,10.22302,77.34488,Debris,Slide,11 November 2022,2022-11-11,2022.0,2022-11-11,2022,11,1,43.9,62.6,0.429
